0.0345	-0.835756	-1.24653	
0.035	-0.907064	-1.23539	
0.0355	-1.00238	-1.20703	
0.036	-1.04939	-1.20317	
0.0365	-1.06341	-1.20113	
0.037	-1.05188	-1.20173	
0.0375	-0.989895	-1.20822	
0.038	-1.03989	-1.22212	
0.0385	-1.03627	-1.23659	
0.039	-1.01902	-1.25092	
0.0395	-1.02224	-1.26637	
0.04	-1.03038	-1.28574	
0.0405	-0.923861	-1.25633	
0.041	-0.882371	-1.23717	
0.0415	-0.987737	-1.2216	
0.042	-1.06463	-1.20283	
0.0425	-1.09085	-1.20529	
0.043	-1.09405	-1.20336	
0.0435	-1.0567	-1.20586	
0.044	-1.03678	-1.21421	
0.0445	-1.07625	-1.22569	
0.045	-1.05303	-1.24262	
0.0455	-1.04733	-1.25367	
0.046	-1.07033	-1.27702	
0.0465	-1.01676	-1.27454	
0.047	-0.918808	-1.2439	
0.0475	-0.966393	-1.23482	
0.048	-1.05825	-1.21203	
0.0485	-1.1099	-1.20913	
0.049	-1.12348	-1.20853	
0.0495	-1.119	-1.20853	
0.05	-1.06089	-1.21128	
0.0505	-1.0946	-1.22198	
0.051	-1.09718	-1.23425	
0.0515	-1.07435	-1.24863	
0.052	-1.07763	-1.26235	
0.0525	-1.09772	-1.28449	
0.053	-1.00438	-1.26166	
0.0535	-0.948727	-1.24162	
0.054	-1.03902	-1.22988	
0.0545	-1.1177	-1.21184	
0.055	-1.14637	-1.21473	
0.0555	-1.14974	-1.21234	
0.056	-1.12744	-1.21372	
0.0565	-1.08931	-1.21758	
0.057	-1.13004	-1.22819	
0.0575	-1.10933	-1.24353	
0.058	-1.09963	-1.25382	
0.0585	-1.11818	-1.27456	
0.059	-1.09248	-1.28122	
0.0595	-0.995548	-1.25141	
0.06	-1.01035	-1.24215	
0.0605	-1.09897	-1.22281	
0.061	-1.15906	-1.21698	
0.0615	-1.17327	-1.21755	
0.062	-1.17249	-1.21641	
0.0625	-1.12448	-1.21712	
0.063	-1.13398	-1.22409	
0.0635	-1.14828	-1.23468	
0.064	-1.12204	-1.24965	
0.0645	-1.12263	-1.26092	
0.065	-1.15231	-1.2848	
0.0655	-1.07496	-1.27013	
0.066	-1.00356	-1.2477	
0.0665	-1.07322	-1.23837	
0.067	-1.15226	-1.21912	
0.0675	-1.18771	-1.22116	
0.068	-1.19211	-1.21844	
0.0685	-1.18225	-1.21867	
0.069	-1.13236	-1.21921	
0.0695	-1.16795	-1.22852	
0.07	-1.15671	-1.24187	
0.0705	-1.13957	-1.25295	
0.071	-1.15051	-1.26916	
0.0715	-1.15621	-1.28516	
0.072	-1.06433	-1.25915	
0.0725	-1.03721	-1.24562	
0.073	-1.12227	-1.23126	
0.0735	-1.19012	-1.21953	
0.074	-1.20921	-1.2217	
0.0745	-1.20881	-1.21902	
0.075	-1.17903	-1.21917	
0.0755	-1.15687	-1.22127	
0.076	-1.18545	-1.23116	
0.0765	-1.16155	-1.24624	
0.077	-1.15553	-1.25545	
0.0775	-1.18469	-1.27808	
0.078	-1.13903	-1.27628	
0.0785	-1.05376	-1.25026	
0.079	-1.08746	-1.24241	
0.0795	-1.16554	-1.22299	
0.08	-1.21359	-1.22085	
0.0805	-1.2228	-1.21973	
0.081	-1.21983	-1.21826	
0.0815	-1.17299	-1.21716	
0.082	-1.1861	-1.22313	
0.0825	-1.19335	-1.23405	
0.083	-1.16798	-1.24746	
0.0835	-1.17202	-1.25878	
0.084	-1.20093	-1.28096	
0.0845	-1.12344	-1.26431	
0.085	-1.0616	-1.24493	
0.0855	-1.12831	-1.23536	
0.086	-1.2004	-1.21765	
0.0865	-1.23056	-1.21961	
0.087	-1.23201	-1.21648	
0.0875	-1.22094	-1.21566	
0.088	-1.17571	-1.21459	
0.0885	-1.20572	-1.22312	
0.089	-1.1948	-1.23607	
0.0895	-1.17804	-1.24624	
0.09	-1.19148	-1.26199	
0.0905	-1.19767	-1.27674	
0.091	-1.11185	-1.2525	
0.0915	-1.08319	-1.23962	
0.092	-1.16041	-1.22604	
0.0925	-1.22379	-1.21387	
0.093	-1.24192	-1.21591	
0.0935	-1.23961	-1.21261	
0.094	-1.21517	-1.21185	
0.0945	-1.18768	-1.21185	
0.095	-1.21516	-1.22131	
0.0955	-1.19411	-1.23566	
0.096	-1.18639	-1.24393	
0.0965	-1.21375	-1.26473	
0.097	-1.18181	-1.2666	
0.0975	-1.09956	-1.24161	
0.098	-1.11412	-1.23336	
0.0985	-1.18723	-1.21566	
0.099	-1.23766	-1.21037	
0.0995	-1.24772	-1.21029	
0.1	-1.24394	-1.20753	
0.1005	-1.20681	-1.20608	
0.101	-1.20281	-1.20893	
0.1015	-1.2186	-1.21886	
0.102	-1.19368	-1.23256	
0.1025	-1.19387	-1.24156	
0.103	-1.22681	-1.26366	
0.1035	-1.16576	-1.25384	
0.104	-1.09524	-1.23283	
0.1045	-1.14001	-1.22436	
0.105	-1.20934	-1.2061	
0.1055	-1.24523	-1.2054	
0.106	-1.24949	-1.20316	
0.1065	-1.24345	-1.2012	
0.107	-1.20042	-1.19905	
0.1075	-1.21451	-1.20445	
0.108	-1.218	-1.21551	
0.1085	-1.19454	-1.22734	
0.109	-1.20122	-1.23829	
0.1095	-1.22774	-1.25791	
0.11	-1.15402	-1.24099	
0.1105	-1.09847	-1.22394	
0.111	-1.15801	-1.21404	
0.1115	-1.22345	-1.19728	
0.112	-1.24968	-1.19836	
0.1125	-1.24959	-1.19528	
0.113	-1.23877	-1.19343	
0.1135	-1.19743	-1.19131	
0.114	-1.22061	-1.19848	
0.1145	-1.21416	-1.21041	
0.115	-1.19583	-1.22024	
0.1155	-1.20769	-1.23349	
0.116	-1.22191	-1.24899	
0.1165	-1.14424	-1.22815	
0.117	-1.1042	-1.2143	
0.1175	-1.17025	-1.20263	
0.118	-1.23101	-1.18825	
0.1185	-1.25073	-1.18985	
0.119	-1.24796	-1.18645	
0.1195	-1.23227	-1.18464	
0.12	-1.19634	-1.18269	
0.1205	-1.22164	-1.19081	
0.121	-1.20889	-1.20334	
0.1215	-1.19556	-1.21161	
0.122	-1.2125	-1.22702	
0.1225	-1.21287	-1.23778	
0.123	-1.13514	-1.21518	
0.1235	-1.11038	-1.20409	
0.124	-1.1773	-1.19056	
0.1245	-1.23336	-1.17857	
0.125	-1.24884	-1.18004	
0.1255	-1.24448	-1.17644	
0.126	-1.22489	-1.17479	
0.1265	-1.19487	-1.17309	
0.127	-1.21947	-1.18156	
0.1275	-1.20317	-1.19431	
0.128	-1.19332	-1.20174	
0.1285	-1.21426	-1.2184	
0.129	-1.20313	-1.22517	
0.1295	-1.12714	-1.2023	
0.13	-1.11422	-1.19287	
0.1305	-1.17951	-1.17814	
0.131	-1.23167	-1.16793	
0.1315	-1.24442	-1.16906	
0.132	-1.23938	-1.16547	
0.1325	-1.21717	-1.16371	
0.133	-1.19157	-1.16212	
0.1335	-1.21505	-1.171	
0.134	-1.19704	-1.18347	
0.1345	-1.18923	-1.19053	
0.135	-1.21228	-1.20756	
0.1355	-1.19455	-1.21188	
0.136	-1.12049	-1.18932	
0.1365	-1.11386	-1.18072	
0.137	-1.17712	-1.1655	
0.1375	-1.22665	-1.15615	
0.138	-1.238	-1.15702	
0.1385	-1.23264	-1.15346	
0.139	-1.2098	-1.15156	
0.1395	-1.18621	-1.15025	
0.14	-1.20833	-1.15856	
0.1405	-1.19058	-1.17109	
0.141	-1.18304	-1.1776	
0.1415	-1.20638	-1.1946	
0.142	-1.1881	-1.19832	
0.1425	-1.11558	-1.17616	
0.143	-1.1086	-1.16776	
0.1435	-1.17012	-1.15271	
0.144	-1.21873	-1.14321	
0.1445	-1.22996	-1.14405	
0.145	-1.22433	-1.14044	
0.1455	-1.2029	-1.1385	
0.146	-1.17813	-1.1368	
0.1465	-1.20013	-1.14491	
0.147	-1.18358	-1.157	
0.1475	-1.17541	-1.16359	
0.148	-1.19619	-1.17918	
0.1485	-1.18399	-1.18461	
0.149	-1.11251	-1.16287	
0.1495	-1.09863	-1.15401	
0.15	-1.15869	-1.13986	
0.1505	-1.20798	-1.12919	
0.151	-1.2202	-1.13014	
0.1515	-1.21477	-1.12655	
0.152	-1.19636	-1.12449	
0.1525	-1.16791	-1.12201	
0.153	-1.19016	-1.12998	
0.1535	-1.17644	-1.14135	
0.154	-1.16594	-1.14816	
0.1545	-1.18261	-1.16191	
0.155	-1.1815	-1.17044	
0.1555	-1.11106	-1.14962	
0.156	-1.08534	-1.13949	
0.1565	-1.14297	-1.12686	
0.157	-1.19414	-1.11439	
0.1575	-1.20863	-1.11532	
0.158	-1.20397	-1.1118	
0.1585	-1.18962	-1.10955	
0.159	-1.15725	-1.10663	
0.1595	-1.17747	-1.11346	
0.16	-1.16951	-1.1241	
0.1605	-1.15479	-1.13163	
0.161	-1.16639	-1.14281	
0.1615	-1.17873	-1.15513	
0.162	-1.11095	-1.13652	
0.1625	-1.07146	-1.12436	
0.163	-1.12316	-1.11376	
0.1635	-1.17646	-1.09926	
0.164	-1.19479	-1.09944	
0.1645	-1.19233	-1.09635	
0.165	-1.18197	-1.09378	
0.1655	-1.14781	-1.09075	
0.166	-1.1613	-1.09542	
0.1665	-1.16237	-1.10518	
0.167	-1.14231	-1.11407	
0.1675	-1.14909	-1.12241	
0.168	-1.17296	-1.1379	
0.1685	-1.11228	-1.1235	
0.169	-1.06025	-1.10894	
0.1695	-1.09932	-1.10009	
0.17	-1.15342	-1.08434	
0.1705	-1.17852	-1.08249	
0.171	-1.17997	-1.0803	
0.1715	-1.17298	-1.07747	
0.172	-1.14194	-1.07462	
0.1725	-1.14077	-1.07606	
0.173	-1.15253	-1.08496	
0.1735	-1.13092	-1.09488	
0.174	-1.13189	-1.10108	
0.1745	-1.15899	-1.11717	
0.175	-1.1176	-1.11144	
0.1755	-1.05578	-1.09291	
0.176	-1.07103	-1.08608	
0.1765	-1.12325	-1.07057	
0.177	-1.16041	-1.06414	
0.1775	-1.16704	-1.06385	
0.178	-1.16065	-1.06036	
0.1785	-1.13905	-1.05807	
0.179	-1.11884	-1.05619	
0.1795	-1.13805	-1.0636	
0.18	-1.12282	-1.07402	
0.1805	-1.11547	-1.07969	
0.181	-1.13216	-1.09235	
0.1815	-1.12759	-1.09868	
0.182	-1.06266	-1.07896	
0.1825	-1.03874	-1.07008	
0.183	-1.08985	-1.05806	
0.1835	-1.13702	-1.04572	
0.184	-1.15045	-1.04612	
0.1845	-1.14593	-1.04271	
0.185	-1.1346	-1.0403	
0.1855	-1.10303	-1.037	
0.186	-1.11756	-1.04184	
0.1865	-1.11678	-1.05082	
0.187	-1.09851	-1.05885	
0.1875	-1.10511	-1.06647	
0.188	-1.12737	-1.08037	
0.1885	-1.07092	-1.06701	
0.189	-1.02044	-1.05307	
0.1895	-1.05386	-1.04487	
0.19	-1.10378	-1.02962	
0.1905	-1.12908	-1.02669	
0.191	-1.13154	-1.02492	
0.1915	-1.12511	-1.02197	
0.192	-1.09912	-1.01926	
0.1925	-1.08924	-1.01886	
0.193	-1.10459	-1.02631	
0.1935	-1.08643	-1.03609	
0.194	-1.08319	-1.04106	
0.1945	-1.10385	-1.05458	
0.195	-1.08583	-1.05607	
0.1955	-1.02513	-1.03719	
0.196	-1.01206	-1.02981	
0.1965	-1.06088	-1.01703	
0.197	-1.1039	-1.00615	
0.1975	-1.11489	-1.00663	
0.198	-1.10912	-1.0028	
0.1985	-1.09772	-1.00082	
0.199	-1.06759	-0.997079	
0.1995	-1.08227	-1.00199	
0.2	-1.08104	-1.01053	
0.2005	-1.06361	-1.01803	
0.201	-1.06973	-1.02499	
0.2015	-1.09159	-1.03819	
0.202	-1.03851	-1.02578	
0.2025	-0.988461	-1.01199	
0.203	-1.01724	-1.00446	
0.2035	-1.06407	-0.989515	
0.204	-1.09051	-0.985636	
0.2045	-1.09412	-0.984487	
0.205	-1.08743	-0.980986	
0.2055	-1.06559	-0.978574	
0.206	-1.04972	-0.976905	
0.2065	-1.06659	-0.983559	
0.207	-1.05234	-0.992952	
0.2075	-1.04562	-0.99765	
0.208	-1.05969	-1.00857	
0.2085	-1.05963	-1.01503	
0.209	-1.00041	-0.997344	
0.2095	-0.970587	-0.988216	
0.21	-1.01391	-0.977897	
0.2105	-1.05857	-0.964939	
0.211	-1.07305	-0.96421	
0.2115	-1.07043	-0.961276	
0.212	-1.06315	-0.959034	
0.2125	-1.03439	-0.955264	
0.213	-1.03654	-0.957135	
0.2135	-1.0458	-0.964558	
0.214	-1.02641	-0.972773	
0.2145	-1.02721	-0.977654	
0.215	-1.04909	-0.990289	
0.2155	-1.02087	-0.987788	
0.216	-0.965702	-0.970567	
0.2165	-0.961374	-0.96446	
0.217	-1.00539	-0.951468	
0.2175	-1.04409	-0.941664	
0.218	-1.05297	-0.941784	
0.2185	-1.04713	-0.938143	
0.219	-1.03654	-0.936019	
0.2195	-1.00825	-0.932321	
0.22	-1.02028	-0.936285	
0.2205	-1.02171	-0.943967	
0.221	-1.0038	-0.951128	
0.2215	-1.00815	-0.956712	
0.222	-1.03049	-0.969055	
0.2225	-0.987645	-0.960543	
0.223	-0.936516	-0.945763	
0.2235	-0.950727	-0.939943	
0.224	-0.991922	-0.925614	
0.2245	-1.02459	-0.918737	
0.225	-1.03042	-0.918466	
0.2255	-1.02399	-0.915013	
0.226	-1.01028	-0.912568	
0.2265	-0.985035	-0.909125	
0.227	-1.00004	-0.914053	
0.2275	-0.996979	-0.921929	
0.228	-0.981915	-0.928071	
0.2285	-0.987771	-0.934319	
0.229	-1.00759	-0.945598	
0.2295	-0.960148	-0.934587	
0.23	-0.912725	-0.921546	
0.2305	-0.933474	-0.915049	
0.231	-0.973899	-0.901076	
0.2315	-1.0022	-0.895394	
0.232	-1.00668	-0.894626	
0.2325	-1.00013	-0.891169	
0.233	-0.985567	-0.888924	
0.2335	-0.962258	-0.885615	
0.234	-0.977443	-0.890586	
0.2345	-0.973042	-0.898269	
0.235	-0.959358	-0.904073	
0.2355	-0.965231	-0.910186	
0.236	-0.984143	-0.920994	
0.2365	-0.937167	-0.909837	
0.237	-0.8911	-0.897271	
0.2375	-0.911217	-0.890856	
0.238	-0.950178	-0.877147	
0.2385	-0.97807	-0.871275	
0.239	-0.982449	-0.870506	
0.2395	-0.976127	-0.867245	
0.24	-0.962435	-0.864724	
0.2405	-0.938716	-0.861366	
0.241	-0.952864	-0.86592	
0.2415	-0.950539	-0.873207	
0.242	-0.935612	-0.879111	
0.2425	-0.940669	-0.88457	
0.243	-0.960597	-0.895334	
0.2435	-0.918436	-0.886246	
0.244	-0.871515	-0.872873	
0.2445	-0.884189	-0.867364	
0.245	-0.921076	-0.853817	
0.2455	-0.952196	-0.846561	
0.246	-0.957662	-0.846122	
0.2465	-0.951471	-0.84271	
0.247	-0.940808	-0.840316	
0.2475	-0.915459	-0.83673	
0.248	-0.926109	-0.840183	
0.2485	-0.928573	-0.846752	
0.249	-0.911546	-0.853164	
0.2495	-0.914579	-0.857487	
0.25	-0.934351	-0.86802	
0.2505	-0.904632	-0.863871	
0.251	-0.85704	-0.84896	
0.2515	-0.851191	-0.843389	
0.252	-0.88841	-0.831916	
0.2525	-0.923252	-0.821784	
0.253	-0.931298	-0.821178	
0.2535	-0.926649	-0.817833	
0.254	-0.919786	-0.815761	
0.2545	-0.895316	-0.812204	
0.255	-0.895655	-0.813217	
0.2555	-0.904996	-0.818907	
0.256	-0.889432	-0.826163	
0.2565	-0.887853	-0.829515	
0.257	-0.90086	-0.83825	
0.2575	-0.89645	-0.84189	
0.258	-0.847199	-0.826708	
0.2585	-0.818956	-0.819007	
0.259	-0.851978	-0.810365	
0.2595	-0.888577	-0.797922	
0.26	-0.90271	-0.795493	
0.2605	-0.902672	-0.793319	
0.261	-0.897117	-0.790615	
0.2615	-0.879171	-0.78781	
0.262	-0.863591	-0.785523	
0.2625	-0.877797	-0.790316	
0.263	-0.870547	-0.797297	
0.2635	-0.860636	-0.801785	
0.264	-0.866156	-0.807214	
0.2645	-0.882678	-0.816383	
0.265	-0.840089	-0.806079	
0.2655	-0.797943	-0.794546	
0.266	-0.811744	-0.78894	
0.2665	-0.844769	-0.776405	
0.267	-0.872955	-0.769125	
0.2675	-0.877542	-0.768403	
0.268	-0.871664	-0.765116	
0.2685	-0.86301	-0.762758	
0.269	-0.839377	-0.759275	
0.2695	-0.844786	-0.761224	
0.27	-0.851069	-0.766789	
0.2705	-0.835293	-0.773111	
0.271	-0.835425	-0.776198	
0.2715	-0.848956	-0.784611	
0.272	-0.841003	-0.786757	
0.2725	-0.795076	-0.772455	
0.273	-0.768609	-0.765293	
0.2735	-0.799431	-0.756955	
0.274	-0.833469	-0.744852	
0.2745	-0.84703	-0.742029	
0.275	-0.847429	-0.74005	
0.2755	-0.841917	-0.737266	
0.276	-0.826657	-0.73456	
0.2765	-0.80864	-0.731659	
0.277	-0.821794	-0.735856	
0.2775	-0.818839	-0.741941	
0.278	-0.805871	-0.746665	
0.2785	-0.80985	-0.750719	
0.279	-0.827945	-0.759881	
0.2795	-0.79624	-0.753863	
0.28	-0.75496	-0.741198	
0.2805	-0.749524	-0.736308	
0.281	-0.781018	-0.72545	
0.2815	-0.812504	-0.715604	
0.282	-0.819738	-0.714383	
0.2825	-0.816135	-0.711249	
0.283	-0.811045	-0.709151	
0.2835	-0.791886	-0.706033	
0.284	-0.782186	-0.704684	
0.2845	-0.794569	-0.709076	
0.285	-0.785998	-0.715414	
0.2855	-0.778288	-0.718887	
0.286	-0.783593	-0.723953	
0.2865	-0.798701	-0.732	
0.287	-0.759902	-0.722609	
0.2875	-0.720892	-0.711759	
0.288	-0.728616	-0.706918	
0.2885	-0.757554	-0.69522	
0.289	-0.785695	-0.687013	
0.2895	-0.790537	-0.686035	
0.29	-0.785755	-0.682844	
0.2905	-0.779907	-0.680588	
0.291	-0.759987	-0.677488	
0.2915	-0.754632	-0.67696	
0.292	-0.76543	-0.681191	
0.2925	-0.755497	-0.687465	
0.293	-0.74951	-0.69021	
0.2935	-0.755204	-0.695403	
0.294	-0.768535	-0.702878	
0.2945	-0.729424	-0.692911	
0.295	-0.69208	-0.682828	
0.2955	-0.701411	-0.677988	
0.296	-0.728854	-0.666366	
0.2965	-0.755814	-0.658462	
0.297	-0.760133	-0.657365	
0.2975	-0.755418	-0.654226	
0.298	-0.749969	-0.652077	
0.2985	-0.730921	-0.648927	
0.299	-0.724181	-0.648046	
0.2995	-0.735173	-0.652014	
0.3	-0.726666	-0.657933	
0.3005	-0.719696	-0.660898	
0.301	-0.724411	-0.665371	
0.3015	-0.739293	-0.672918	
0.302	-0.704115	-0.664728	
0.3025	-0.667359	-0.654109	
0.303	-0.668277	-0.649585	
0.3035	-0.695352	-0.639018	
0.304	-0.723173	-0.629939	
0.3045	-0.728641	-0.628436	
0.305	-0.725287	-0.6255	
0.3055	-0.720648	-0.623281	
0.306	-0.704578	-0.620462	
0.3065	-0.691734	-0.618225	
0.307	-0.703498	-0.621841	
0.3075	-0.699881	-0.627096	
0.308	-0.68877	-0.630865	
0.3085	-0.691983	-0.633821	
0.309	-0.707641	-0.641446	
0.3095	-0.684551	-0.637907	
0.31	-0.648503	-0.626445	
0.3105	-0.631194	-0.621149	
0.311	-0.65776	-0.61285	
0.3115	-0.68559	-0.602036	
0.312	-0.695777	-0.599048	
0.3125	-0.695924	-0.597063	
0.313	-0.690499	-0.594178	
0.3135	-0.680093	-0.591737	
0.314	-0.66119	-0.588608	
0.3145	-0.668805	-0.590668	
0.315	-0.672527	-0.594799	
0.3155	-0.659413	-0.59966	
0.316	-0.659345	-0.601537	
0.3165	-0.667398	-0.607109	
0.317	-0.670793	-0.611418	
0.3175	-0.632628	-0.600271	
0.318	-0.601149	-0.592635	
0.3185	-0.616158	-0.587249	
0.319	-0.639968	-0.576356	
0.3195	-0.662174	-0.56944	
0.32	-0.664786	-0.56814	
0.3205	-0.660004	-0.565115	
0.321	-0.655095	-0.562946	
0.3215	-0.638529	-0.560013	
0.322	-0.629527	-0.558429	
0.3225	-0.640229	-0.561741	
0.323	-0.635531	-0.566648	
0.3235	-0.62601	-0.56975	
0.324	-0.628977	-0.572344	
0.3245	-0.643519	-0.579255	
0.325	-0.622844	-0.576238	
0.3255	-0.58935	-0.565524	
0.326	-0.569604	-0.560206	
0.3265	-0.593174	-0.552887	
0.327	-0.618076	-0.542135	
0.3275	-0.630117	-0.538292	
0.328	-0.63111	-0.536625	
0.3285	-0.625491	-0.533589	
0.329	-0.618229	-0.531227	
0.3295	-0.600254	-0.52826	
0.33	-0.600468	-0.52853	
0.3305	-0.60788	-0.531682	
0.331	-0.59887	-0.536543	
0.3315	-0.594215	-0.538595	
0.332	-0.597849	-0.541928	
0.3325	-0.611516	-0.548405	
0.333	-0.582519	-0.542013	
0.3335	-0.551293	-0.53244	
0.334	-0.541216	-0.528118	
0.3345	-0.564478	-0.519706	
0.335	-0.588798	-0.509804	
0.3355	-0.596763	-0.506999	
0.336	-0.596296	-0.50471	
0.3365	-0.591219	-0.50203	
0.337	-0.582922	-0.499567	
0.3375	-0.565571	-0.496704	
0.338	-0.568262	-0.497436	
0.3385	-0.574274	-0.500421	
0.339	-0.564849	-0.505071	
0.3395	-0.561094	-0.506611	
0.34	-0.564729	-0.509876	
0.3405	-0.577668	-0.516009	
0.341	-0.549181	-0.509608	
0.3415	-0.519344	-0.500456	
0.342	-0.50875	-0.496237	
0.3425	-0.530877	-0.488167	
0.343	-0.553927	-0.478339	
0.3435	-0.562193	-0.475241	
0.344	-0.562095	-0.473136	
0.3445	-0.556892	-0.470333	
0.345	-0.549859	-0.467981	
0.3455	-0.533288	-0.465182	
0.346	-0.532564	-0.465088	
0.3465	-0.539913	-0.467782	
0.347	-0.532784	-0.472167	
0.3475	-0.526797	-0.474002	
0.348	-0.529518	-0.476368	
0.3485	-0.542836	-0.482373	
0.349	-0.522204	-0.47887	
0.3495	-0.493014	-0.469508	
0.35	-0.473145	-0.464516	
0.3505	-0.492832	-0.458152	
0.351	-0.513186	-0.44805	
0.3515	-0.526926	-0.443198	
0.352	-0.527806	-0.441631	
0.3525	-0.522565	-0.438538	
0.353	-0.518228	-0.436514	
0.3535	-0.504143	-0.433777	
0.354	-0.494561	-0.431785	
0.3545	-0.503843	-0.434306	
0.355	-0.502623	-0.437812	
0.3555	-0.49192	-0.440672	
0.356	-0.493719	-0.441892	
0.3565	-0.500947	-0.44611	
0.357	-0.501982	-0.449027	
0.3575	-0.470534	-0.439724	
0.358	-0.443348	-0.433103	
0.3585	-0.449846	-0.428988	
0.359	-0.467642	-0.419757	
0.3595	-0.488233	-0.411789	
0.36	-0.491399	-0.409611	
0.3605	-0.4896	-0.407193	
0.361	-0.485077	-0.404664	
0.3615	-0.476955	-0.402177	
0.362	-0.461635	-0.399553	
0.3625	-0.463409	-0.399866	
0.363	-0.469155	-0.402124	
0.3635	-0.462021	-0.405933	
0.364	-0.456938	-0.407403	
0.3645	-0.459177	-0.409191	
0.365	-0.471237	-0.414528	
0.3655	-0.454793	-0.412136	
0.366	-0.427604	-0.403388	
0.3665	-0.405554	-0.398326	
0.367	-0.42095	-0.392992	
0.3675	-0.437835	-0.383648	
0.368	-0.454282	-0.377382	
0.3685	-0.455104	-0.375763	
0.369	-0.451306	-0.372896	
0.3695	-0.447637	-0.370756	
0.37	-0.437602	-0.368202	
0.3705	-0.423538	-0.365535	
0.371	-0.429019	-0.366662	
0.3715	-0.432623	-0.368903	
0.372	-0.423981	-0.372276	
0.3725	-0.421256	-0.373323	
0.373	-0.423548	-0.375244	
0.3735	-0.435286	-0.380265	
0.374	-0.415721	-0.376689	
0.3745	-0.390585	-0.368582	
0.375	-0.370599	-0.363897	
0.3755	-0.386122	-0.358497	
0.376	-0.40204	-0.349429	
0.3765	-0.417262	-0.343417	
0.377	-0.417712	-0.341756	
0.3775	-0.413963	-0.338894	
0.378	-0.410403	-0.336809	
0.3785	-0.401127	-0.334172	
0.379	-0.387395	-0.33166	
0.3795	-0.391203	-0.332323	
0.38	-0.395448	-0.33419	
0.3805	-0.388415	-0.337456	
0.381	-0.384081	-0.338454	
0.3815	-0.385986	-0.339799	
0.382	-0.396347	-0.344233	
0.3825	-0.384343	-0.34302	
0.383	-0.359001	-0.334979	
0.3835	-0.336252	-0.32979	
0.384	-0.346394	-0.325564	
0.3845	-0.360565	-0.316923	
0.385	-0.377693	-0.309798	
0.3855	-0.379367	-0.30759	
0.386	-0.377635	-0.305301	
0.3865	-0.37317	-0.302772	
0.387	-0.367202	-0.300374	
0.3875	-0.354039	-0.297935	
0.388	-0.350013	-0.296811	
0.3885	-0.357045	-0.298511	
0.389	-0.354982	-0.301161	
0.3895	-0.346047	-0.302893	
0.39	-0.347683	-0.303508	
0.3905	-0.352018	-0.306191	
0.391	-0.357715	-0.309516	
0.3915	-0.332363	-0.302793	
0.392	-0.310442	-0.296318	
0.3925	-0.300228	-0.292643	
0.393	-0.316168	-0.286624	
0.3935	-0.33106	-0.277935	
0.394	-0.341106	-0.273541	
0.3945	-0.340549	-0.271573	
0.395	-0.336343	-0.268828	
0.3955	-0.333084	-0.266782	
0.396	-0.324217	-0.264291	
0.3965	-0.311622	-0.261795	
0.397	-0.314679	-0.262156	
0.3975	-0.318701	-0.263515	
0.398	-0.313223	-0.266237	
0.3985	-0.307825	-0.267053	
0.399	-0.309577	-0.267818	
0.3995	-0.316181	-0.270839	
0.4	-0.314479	-0.272326	
