-0.1275	-0.025
-0.1275	-0.03

-0.1225	-0.025
-0.1225	-0.03

-0.1175	-0.025
-0.1175	-0.03

-0.1125	-0.025
-0.1125	-0.03

-0.1075	-0.025
-0.1075	-0.03

-0.1025	-0.025
-0.1025	-0.03

-0.0975	-0.025
-0.0975	-0.03

-0.0925	-0.025
-0.0925	-0.03

-0.0875	-0.025
-0.0875	-0.03

-0.0825	-0.025
-0.0825	-0.03

-0.0775	-0.025
-0.0775	-0.03

-0.0725	-0.025
-0.0725	-0.03

-0.0675	-0.025
-0.0675	-0.03

-0.0625	-0.025
-0.0625	-0.03

-0.0575	-0.025
-0.0575	-0.03

-0.0525	-0.025
-0.0525	-0.03

-0.0475	-0.025
-0.0475	-0.03

-0.0425	-0.025
-0.0425	-0.03

-0.0375	-0.025
-0.0375	-0.03

-0.0325	-0.025
-0.0325	-0.03

-0.0275	-0.025
-0.0275	-0.03

-0.0225	-0.025
-0.0225	-0.03

-0.0175	-0.025
-0.0175	-0.03

-0.0125	-0.025
-0.0125	-0.03

-0.0075	-0.025
-0.0075	-0.03

-0.0025	-0.025
-0.0025	-0.03

0.0025	-0.025
0.0025	-0.03

0.0075	-0.025
0.0075	-0.03

0.0125	-0.025
0.0125	-0.03

0.0175	-0.025
0.0175	-0.03

0.0225	-0.025
0.0225	-0.03

0.0275	-0.025
0.0275	-0.03

0.0325	-0.025
0.0325	-0.03

0.0375	-0.025
0.0375	-0.03

0.0425	-0.025
0.0425	-0.03

0.0475	-0.025
0.0475	-0.03

0.0525	-0.025
0.0525	-0.03

0.0575	-0.025
0.0575	-0.03

0.0625	-0.025
0.0625	-0.03

0.0675	-0.025
0.0675	-0.03

0.0725	-0.025
0.0725	-0.03

0.0775	-0.025
0.0775	-0.03

0.0825	-0.025
0.0825	-0.03

0.0875	-0.025
0.0875	-0.03

0.0925	-0.025
0.0925	-0.03

0.0975	-0.025
0.0975	-0.03

0.1025	-0.025
0.1025	-0.03

0.1075	-0.025
0.1075	-0.03

0.1125	-0.025
0.1125	-0.03

0.1175	-0.025
0.1175	-0.03

0.1225	-0.025
0.1225	-0.03

0.1275	-0.025
0.1275	-0.03

-0.2325	-0.02
-0.2325	-0.025

-0.2275	-0.02
-0.2275	-0.025

-0.2225	-0.02
-0.2225	-0.025

-0.2175	-0.02
-0.2175	-0.025

-0.2125	-0.02
-0.2125	-0.025

-0.2075	-0.02
-0.2075	-0.025

-0.2025	-0.02
-0.2025	-0.025

-0.1975	-0.02
-0.1975	-0.025

-0.1925	-0.02
-0.1925	-0.025

-0.1875	-0.02
-0.1875	-0.025

-0.1825	-0.02
-0.1825	-0.025

-0.1775	-0.02
-0.1775	-0.025

-0.1725	-0.02
-0.1725	-0.025

-0.1675	-0.02
-0.1675	-0.025

-0.1625	-0.02
-0.1625	-0.025

-0.1575	-0.02
-0.1575	-0.025

-0.1525	-0.02
-0.1525	-0.025

-0.1475	-0.02
-0.1475	-0.025

-0.1425	-0.02
-0.1425	-0.025

-0.1375	-0.02
-0.1375	-0.025

-0.1325	-0.02
-0.1325	-0.025

0.1325	-0.02
0.1325	-0.025

0.1375	-0.02
0.1375	-0.025

0.1425	-0.02
0.1425	-0.025

0.1475	-0.02
0.1475	-0.025

0.1525	-0.02
0.1525	-0.025

0.1575	-0.02
0.1575	-0.025

0.1625	-0.02
0.1625	-0.025

0.1675	-0.02
0.1675	-0.025

0.1725	-0.02
0.1725	-0.025

0.1775	-0.02
0.1775	-0.025

0.1825	-0.02
0.1825	-0.025

0.1875	-0.02
0.1875	-0.025

0.1925	-0.02
0.1925	-0.025

0.1975	-0.02
0.1975	-0.025

0.2025	-0.02
0.2025	-0.025

0.2075	-0.02
0.2075	-0.025

0.2125	-0.02
0.2125	-0.025

0.2175	-0.02
0.2175	-0.025

0.2225	-0.02
0.2225	-0.025

0.2275	-0.02
0.2275	-0.025

0.2325	-0.02
0.2325	-0.025

-0.2975	-0.015
-0.2975	-0.02

-0.2925	-0.015
-0.2925	-0.02

-0.2875	-0.015
-0.2875	-0.02

-0.2825	-0.015
-0.2825	-0.02

-0.2775	-0.015
-0.2775	-0.02

-0.2725	-0.015
-0.2725	-0.02

-0.2675	-0.015
-0.2675	-0.02

-0.2625	-0.015
-0.2625	-0.02

-0.2575	-0.015
-0.2575	-0.02

-0.2525	-0.015
-0.2525	-0.02

-0.2475	-0.015
-0.2475	-0.02

-0.2425	-0.015
-0.2425	-0.02

-0.2375	-0.015
-0.2375	-0.02

0.2375	-0.015
0.2375	-0.02

0.2425	-0.015
0.2425	-0.02

0.2475	-0.015
0.2475	-0.02

0.2525	-0.015
0.2525	-0.02

0.2575	-0.015
0.2575	-0.02

0.2625	-0.015
0.2625	-0.02

0.2675	-0.015
0.2675	-0.02

0.2725	-0.015
0.2725	-0.02

0.2775	-0.015
0.2775	-0.02

0.2825	-0.015
0.2825	-0.02

0.2875	-0.015
0.2875	-0.02

0.2925	-0.015
0.2925	-0.02

0.2975	-0.015
0.2975	-0.02

-0.3475	-0.01
-0.3475	-0.015

-0.3425	-0.01
-0.3425	-0.015

-0.3375	-0.01
-0.3375	-0.015

-0.3325	-0.01
-0.3325	-0.015

-0.3275	-0.01
-0.3275	-0.015

-0.3225	-0.01
-0.3225	-0.015

-0.3175	-0.01
-0.3175	-0.015

-0.3125	-0.01
-0.3125	-0.015

-0.3075	-0.01
-0.3075	-0.015

-0.3025	-0.01
-0.3025	-0.015

0.3025	-0.01
0.3025	-0.015

0.3075	-0.01
0.3075	-0.015

0.3125	-0.01
0.3125	-0.015

0.3175	-0.01
0.3175	-0.015

0.3225	-0.01
0.3225	-0.015

0.3275	-0.01
0.3275	-0.015

0.3325	-0.01
0.3325	-0.015

0.3375	-0.01
0.3375	-0.015

0.3425	-0.01
0.3425	-0.015

0.3475	-0.01
0.3475	-0.015

-0.3825	-0.005
-0.3825	-0.01

-0.3775	-0.005
-0.3775	-0.01

-0.3725	-0.005
-0.3725	-0.01

-0.3675	-0.005
-0.3675	-0.01

-0.3625	-0.005
-0.3625	-0.01

-0.3575	-0.005
-0.3575	-0.01

-0.3525	-0.005
-0.3525	-0.01

0.3525	-0.005
0.3525	-0.01

0.3575	-0.005
0.3575	-0.01

0.3625	-0.005
0.3625	-0.01

0.3675	-0.005
0.3675	-0.01

0.3725	-0.005
0.3725	-0.01

0.3775	-0.005
0.3775	-0.01

0.3825	-0.005
0.3825	-0.01

-0.4175	-2.2881e-15
-0.4175	-0.005

-0.4125	-2.2881e-15
-0.4125	-0.005

-0.4075	-2.2881e-15
-0.4075	-0.005

-0.4025	-2.2881e-15
-0.4025	-0.005

-0.3975	-2.2881e-15
-0.3975	-0.005

-0.3925	-2.2881e-15
-0.3925	-0.005

-0.3875	-2.2881e-15
-0.3875	-0.005

0.3875	-2.2881e-15
0.3875	-0.005

0.3925	-2.2881e-15
0.3925	-0.005

0.3975	-2.2881e-15
0.3975	-0.005

0.4025	-2.2881e-15
0.4025	-0.005

0.4075	-2.2881e-15
0.4075	-0.005

0.4125	-2.2881e-15
0.4125	-0.005

0.4175	-2.2881e-15
0.4175	-0.005

-0.4375	0.005
-0.4375	-2.2881e-15

-0.4325	0.005
-0.4325	-2.2881e-15

-0.4275	0.005
-0.4275	-2.2881e-15

-0.4225	0.005
-0.4225	-2.2881e-15

0.4225	0.005
0.4225	-2.2881e-15

0.4275	0.005
0.4275	-2.2881e-15

0.4325	0.005
0.4325	-2.2881e-15

0.4375	0.005
0.4375	-2.2881e-15

-0.4575	0.01
-0.4575	0.005

-0.4525	0.01
-0.4525	0.005

-0.4475	0.01
-0.4475	0.005

-0.4425	0.01
-0.4425	0.005

0.4425	0.01
0.4425	0.005

0.4475	0.01
0.4475	0.005

0.4525	0.01
0.4525	0.005

0.4575	0.01
0.4575	0.005

-0.4725	0.015
-0.4725	0.01

-0.4675	0.015
-0.4675	0.01

-0.4625	0.015
-0.4625	0.01

0.4625	0.015
0.4625	0.01

0.4675	0.015
0.4675	0.01

0.4725	0.015
0.4725	0.01

-0.4875	0.02
-0.4875	0.015

-0.4825	0.02
-0.4825	0.015

-0.4775	0.02
-0.4775	0.015

0.4775	0.02
0.4775	0.015

0.4825	0.02
0.4825	0.015

0.4875	0.02
0.4875	0.015

-0.4925	0.025
-0.4925	0.02

0.4925	0.025
0.4925	0.02

-0.4975	0.03
-0.4975	0.025

0.4975	0.03
0.4975	0.025

-0.5025	0.035
-0.5075	0.035

0.5025	0.035
0.5075	0.035

-0.5025	0.04
-0.5075	0.04

0.5025	0.04
0.5075	0.04

-0.4975	0.045
-0.4975	0.05

0.4975	0.045
0.4975	0.05

-0.4925	0.05
-0.4925	0.055

0.4925	0.05
0.4925	0.055

-0.4875	0.055
-0.4875	0.06

-0.4825	0.055
-0.4825	0.06

0.4825	0.055
0.4825	0.06

0.4875	0.055
0.4875	0.06

-0.4775	0.06
-0.4775	0.065

-0.4725	0.06
-0.4725	0.065

-0.4675	0.06
-0.4675	0.065

0.4675	0.06
0.4675	0.065

0.4725	0.06
0.4725	0.065

0.4775	0.06
0.4775	0.065

-0.4625	0.065
-0.4625	0.07

-0.4575	0.065
-0.4575	0.07

-0.4525	0.065
-0.4525	0.07

-0.4475	0.065
-0.4475	0.07

0.4475	0.065
0.4475	0.07

0.4525	0.065
0.4525	0.07

0.4575	0.065
0.4575	0.07

0.4625	0.065
0.4625	0.07

-0.4425	0.07
-0.4425	0.075

-0.4375	0.07
-0.4375	0.075

-0.4325	0.07
-0.4325	0.075

-0.4275	0.07
-0.4275	0.075

0.4275	0.07
0.4275	0.075

0.4325	0.07
0.4325	0.075

0.4375	0.07
0.4375	0.075

0.4425	0.07
0.4425	0.075

-0.4225	0.075
-0.4225	0.08

-0.4175	0.075
-0.4175	0.08

-0.4125	0.075
-0.4125	0.08

-0.4075	0.075
-0.4075	0.08

-0.4025	0.075
-0.4025	0.08

-0.3975	0.075
-0.3975	0.08

0.3975	0.075
0.3975	0.08

0.4025	0.075
0.4025	0.08

0.4075	0.075
0.4075	0.08

0.4125	0.075
0.4125	0.08

0.4175	0.075
0.4175	0.08

0.4225	0.075
0.4225	0.08

-0.3925	0.08
-0.3925	0.085

-0.3875	0.08
-0.3875	0.085

-0.3825	0.08
-0.3825	0.085

-0.3775	0.08
-0.3775	0.085

-0.3725	0.08
-0.3725	0.085

-0.3675	0.08
-0.3675	0.085

-0.3625	0.08
-0.3625	0.085

-0.3575	0.08
-0.3575	0.085

0.3575	0.08
0.3575	0.085

0.3625	0.08
0.3625	0.085

0.3675	0.08
0.3675	0.085

0.3725	0.08
0.3725	0.085

0.3775	0.08
0.3775	0.085

0.3825	0.08
0.3825	0.085

0.3875	0.08
0.3875	0.085

0.3925	0.08
0.3925	0.085

-0.3525	0.085
-0.3525	0.09

-0.3475	0.085
-0.3475	0.09

-0.3425	0.085
-0.3425	0.09

-0.3375	0.085
-0.3375	0.09

-0.3325	0.085
-0.3325	0.09

-0.3275	0.085
-0.3275	0.09

-0.3225	0.085
-0.3225	0.09

-0.3175	0.085
-0.3175	0.09

-0.3125	0.085
-0.3125	0.09

0.3125	0.085
0.3125	0.09

0.3175	0.085
0.3175	0.09

0.3225	0.085
0.3225	0.09

0.3275	0.085
0.3275	0.09

0.3325	0.085
0.3325	0.09

0.3375	0.085
0.3375	0.09

0.3425	0.085
0.3425	0.09

0.3475	0.085
0.3475	0.09

0.3525	0.085
0.3525	0.09

-0.3075	0.09
-0.3075	0.095

-0.3025	0.09
-0.3025	0.095

-0.2975	0.09
-0.2975	0.095

-0.2925	0.09
-0.2925	0.095

-0.2875	0.09
-0.2875	0.095

-0.2825	0.09
-0.2825	0.095

-0.2775	0.09
-0.2775	0.095

-0.2725	0.09
-0.2725	0.095

-0.2675	0.09
-0.2675	0.095

-0.2625	0.09
-0.2625	0.095

-0.2575	0.09
-0.2575	0.095

-0.2525	0.09
-0.2525	0.095

0.2525	0.09
0.2525	0.095

0.2575	0.09
0.2575	0.095

0.2625	0.09
0.2625	0.095

0.2675	0.09
0.2675	0.095

0.2725	0.09
0.2725	0.095

0.2775	0.09
0.2775	0.095

0.2825	0.09
0.2825	0.095

0.2875	0.09
0.2875	0.095

0.2925	0.09
0.2925	0.095

0.2975	0.09
0.2975	0.095

0.3025	0.09
0.3025	0.095

0.3075	0.09
0.3075	0.095

-0.2475	0.095
-0.2475	0.1

-0.2425	0.095
-0.2425	0.1

-0.2375	0.095
-0.2375	0.1

-0.2325	0.095
-0.2325	0.1

-0.2275	0.095
-0.2275	0.1

-0.2225	0.095
-0.2225	0.1

-0.2175	0.095
-0.2175	0.1

-0.2125	0.095
-0.2125	0.1

-0.2075	0.095
-0.2075	0.1

-0.2025	0.095
