4.5	0.572854	-0.0176674
4.51	0.572653	-0.0173444
4.52	0.572198	-0.0176895
4.53	0.572426	-0.0170339
4.54	0.571679	-0.017718
4.55	0.571669	-0.0175905
4.56	0.571588	-0.0169699
4.57	0.571066	-0.0175326
4.58	0.571087	-0.0170246
4.59	0.571055	-0.0171351
4.6	0.570498	-0.0177253
4.61	0.570485	-0.0167835
4.62	0.570159	-0.0173857
4.63	0.570173	-0.016952
4.64	0.56955	-0.0174435
4.65	0.569924	-0.0166546
4.66	0.569105	-0.0171396
4.67	0.569075	-0.0171211
4.68	0.568962	-0.0170215
4.69	0.568829	-0.0170133
4.7	0.568832	-0.0168632
4.71	0.568078	-0.0171952
4.72	0.567877	-0.0167918
4.73	0.56843	-0.0167228
4.74	0.567643	-0.0168452
4.75	0.567255	-0.0166664
4.76	0.56728	-0.0168469
4.77	0.56717	-0.0168138
4.78	0.567341	-0.0166011
4.79	0.566617	-0.0167384
4.8	0.56642	-0.0165834
4.81	0.566015	-0.0164693
4.82	0.566061	-0.0165446
4.83	0.566205	-0.0167712
4.84	0.566072	-0.0166794
4.85	0.565353	-0.0164494
4.86	0.564986	-0.0161238
4.87	0.564973	-0.0162198
4.88	0.565174	-0.0165262
4.89	0.565182	-0.0164403
4.9	0.564351	-0.0164208
4.91	0.564216	-0.0162299
4.92	0.564171	-0.0162023
4.93	0.56411	-0.0161073
4.94	0.563842	-0.0162644
4.95	0.563352	-0.0161163
4.96	0.563682	-0.0161032
4.97	0.563319	-0.0160429
4.98	0.563211	-0.0160254
4.99	0.562616	-0.0159768
5	0.562455	-0.0158148
5.01	0.562467	-0.0159558
5.02	0.562344	-0.0160702
5.03	0.562284	-0.0159688
5.04	0.561827	-0.0158507
5.05	0.561679	-0.0153334
5.06	0.561684	-0.015594
5.07	0.56161	-0.0156766
5.08	0.561039	-0.0159259
5.09	0.560812	-0.015538
5.1	0.560931	-0.0156713
5.11	0.560676	-0.01554
5.12	0.560549	-0.0155353
5.13	0.560452	-0.0155223
5.14	0.560262	-0.0154852
5.15	0.560025	-0.0154312
5.16	0.559788	-0.0153727
5.17	0.559629	-0.0153303
5.18	0.559395	-0.0152675
5.19	0.559233	-0.0152331
5.2	0.559007	-0.015179
5.21	0.558853	-0.0151482
5.22	0.558684	-0.0151089
5.23	0.558434	-0.015059
5.24	0.558269	-0.0150325
5.25	0.558282	-0.0149744
5.26	0.557355	-0.0149709
5.27	0.558638	-0.0149678
5.28	0.557454	-0.0148192
5.29	0.557387	-0.014817
5.3	0.557294	-0.0149453
5.31	0.556954	-0.0145846
5.32	0.557145	-0.0149873
5.33	0.556629	-0.0145904
5.34	0.557101	-0.0146519
5.35	0.555944	-0.0146194
5.36	0.556255	-0.0145899
5.37	0.55658	-0.0143981
5.38	0.556093	-0.0144759
5.39	0.55527	-0.0146384
5.4	0.555702	-0.0144381
5.41	0.555677	-0.0144113
5.42	0.555264	-0.014044
5.43	0.555701	-0.0148527
5.44	0.554387	-0.0136761
5.45	0.55469	-0.0139529
5.46	0.554989	-0.0145182
5.47	0.554415	-0.0141164
5.48	0.554612	-0.0141623
5.49	0.553629	-0.0141409
5.5	0.554393	-0.0140381
5.51	0.554337	-0.0140794
5.52	0.553017	-0.0138166
5.53	0.553387	-0.0138338
5.54	0.553858	-0.0139114
5.55	0.552961	-0.0137902
5.56	0.553312	-0.0138683
5.57	0.553221	-0.0138851
5.58	0.552265	-0.0134494
5.59	0.55321	-0.0140516
5.6	0.551911	-0.0131786
5.61	0.552749	-0.0139156
5.62	0.551245	-0.0128759
5.63	0.552951	-0.0140798
5.64	0.551783	-0.0133243
5.65	0.551357	-0.0135895
5.66	0.551749	-0.013079
5.67	0.551262	-0.0137053
5.68	0.551736	-0.0133164
5.69	0.551531	-0.0132731
5.7	0.550747	-0.0130958
5.71	0.55069	-0.0130934
5.72	0.550604	-0.0130757
5.73	0.550787	-0.0131985
5.74	0.549566	-0.0130316
5.75	0.550482	-0.0130614
5.76	0.55044	-0.0130786
5.77	0.549374	-0.0127972
5.78	0.549748	-0.0128207
5.79	0.549991	-0.0128605
5.8	0.549963	-0.0129075
5.81	0.54876	-0.0129252
5.82	0.549191	-0.012831
5.83	0.54965	-0.0124717
5.84	0.54866	-0.0127948
5.85	0.548813	-0.0127793
5.86	0.548903	-0.0127014
5.87	0.548659	-0.0124665
5.88	0.548519	-0.012488
5.89	0.548366	-0.0124762
5.9	0.547952	-0.0124461
5.91	0.547832	-0.0124404
5.92	0.547878	-0.0123382
5.93	0.547536	-0.0123837
5.94	0.547592	-0.0123014
5.95	0.547464	-0.0122657
5.96	0.547427	-0.0122356
5.97	0.547345	-0.0122069
5.98	0.547158	-0.0121801
5.99	0.546921	-0.012147
6	0.546455	-0.0120699
6.01	0.546404	-0.0120579
6.02	0.546435	-0.0120259
