-0.08	-0.51
-0.08	-0.53

-0.06	-0.51
-0.06	-0.53

-0.04	-0.51
-0.04	-0.53

-0.02	-0.51
-0.02	-0.53

-1.60288e-15	-0.51
-1.60288e-15	-0.53

0.02	-0.51
0.02	-0.53

0.04	-0.51
0.04	-0.53

0.06	-0.51
0.06	-0.53

0.08	-0.51
0.08	-0.53

-0.16	-0.49
-0.16	-0.51

-0.14	-0.49
-0.14	-0.51

-0.12	-0.49
-0.12	-0.51

-0.1	-0.49
-0.12	-0.49

0.1	-0.49
0.12	-0.49

0.12	-0.49
0.12	-0.51

0.14	-0.49
0.14	-0.51

0.16	-0.49
0.16	-0.51

-0.2	-0.47
-0.2	-0.49

-0.18	-0.47
-0.2	-0.47

0.18	-0.47
0.2	-0.47

0.2	-0.47
0.2	-0.49

-0.24	-0.45
-0.24	-0.47

-0.22	-0.45
-0.24	-0.45

0.22	-0.45
0.24	-0.45

0.24	-0.45
0.24	-0.47

-0.28	-0.43
-0.28	-0.45

-0.26	-0.43
-0.28	-0.43

0.26	-0.43
0.28	-0.43

0.28	-0.43
0.28	-0.45

-0.3	-0.41
-0.32	-0.41

0.3	-0.41
0.32	-0.41

-0.32	-0.39
-0.34	-0.39

0.32	-0.39
0.34	-0.39

-0.34	-0.37
-0.36	-0.37

0.34	-0.37
0.36	-0.37

-0.36	-0.35
-0.38	-0.35

0.36	-0.35
0.38	-0.35

-0.38	-0.33
-0.4	-0.33

0.38	-0.33
0.4	-0.33

-0.4	-0.31
-0.42	-0.31

0.4	-0.31
0.42	-0.31

-0.42	-0.29
-0.44	-0.29

0.42	-0.29
0.44	-0.29

-0.44	-0.27
-0.46	-0.27

0.44	-0.27
0.46	-0.27

-0.44	-0.25
-0.46	-0.25

0.44	-0.25
0.46	-0.25

-0.46	-0.23
-0.48	-0.23

0.46	-0.23
0.48	-0.23

-0.46	-0.21
-0.48	-0.21

0.46	-0.21
0.48	-0.21

-0.48	-0.19
-0.5	-0.19

0.48	-0.19
0.5	-0.19

-0.48	-0.17
-0.5	-0.17

0.48	-0.17
0.5	-0.17

-0.48	-0.15
-0.5	-0.15

0.48	-0.15
0.5	-0.15

-0.5	-0.13
-0.52	-0.13

0.5	-0.13
0.52	-0.13

-0.5	-0.11
-0.52	-0.11

0.5	-0.11
0.52	-0.11

-0.5	-0.09
-0.52	-0.09

0.5	-0.09
0.52	-0.09

-0.5	-0.07
-0.52	-0.07

0.5	-0.07
0.52	-0.07

-0.5	-0.05
-0.52	-0.05

0.5	-0.05
0.52	-0.05

-0.5	-0.03
-0.52	-0.03

0.5	-0.03
0.52	-0.03

-0.5	-0.01
-0.52	-0.01

0.5	-0.01
0.52	-0.01

-0.5	0.01
-0.52	0.01

0.5	0.01
0.52	0.01

-0.5	0.03
-0.52	0.03

0.5	0.03
0.52	0.03

-0.5	0.05
-0.52	0.05

0.5	0.05
0.52	0.05

-0.5	0.07
-0.52	0.07

0.5	0.07
0.52	0.07

-0.5	0.09
-0.52	0.09

0.5	0.09
0.52	0.09

-0.5	0.11
-0.52	0.11

0.5	0.11
0.52	0.11

-0.5	0.13
-0.52	0.13

0.5	0.13
0.52	0.13

-0.48	0.15
-0.5	0.15

0.48	0.15
0.5	0.15

-0.48	0.17
-0.5	0.17

0.48	0.17
0.5	0.17

-0.48	0.19
-0.5	0.19

0.48	0.19
0.5	0.19

-0.46	0.21
-0.48	0.21

0.46	0.21
0.48	0.21

-0.46	0.23
-0.48	0.23

0.46	0.23
0.48	0.23

-0.44	0.25
-0.46	0.25

0.44	0.25
0.46	0.25

-0.44	0.27
-0.46	0.27

0.44	0.27
0.46	0.27

-0.42	0.29
-0.44	0.29

0.42	0.29
0.44	0.29

-0.4	0.31
-0.42	0.31

0.4	0.31
0.42	0.31

-0.38	0.33
-0.4	0.33

0.38	0.33
0.4	0.33

-0.36	0.35
-0.38	0.35

0.36	0.35
0.38	0.35

-0.34	0.37
-0.36	0.37

0.34	0.37
0.36	0.37

-0.32	0.39
-0.34	0.39

0.32	0.39
0.34	0.39

-0.3	0.41
-0.32	0.41

0.3	0.41
0.32	0.41

-0.28	0.43
-0.28	0.45

-0.26	0.43
-0.28	0.43

0.26	0.43
0.28	0.43

0.28	0.43
0.28	0.45

-0.24	0.45
-0.24	0.47

-0.22	0.45
-0.24	0.45

0.22	0.45
0.24	0.45

0.24	0.45
0.24	0.47

-0.2	0.47
-0.2	0.49

-0.18	0.47
-0.2	0.47

0.18	0.47
0.2	0.47

0.2	0.47
0.2	0.49

-0.16	0.49
-0.16	0.51

-0.14	0.49
-0.14	0.51

-0.12	0.49
-0.12	0.51

-0.1	0.49
-0.12	0.49

0.1	0.49
0.12	0.49

0.12	0.49
0.12	0.51

0.14	0.49
0.14	0.51

0.16	0.49
0.16	0.51

-0.08	0.51
-0.08	0.53

-0.06	0.51
-0.06	0.53

-0.04	0.51
-0.04	0.53

-0.02	0.51
-0.02	0.53

-1.60288e-15	0.51
-1.60288e-15	0.53

0.02	0.51
0.02	0.53

0.04	0.51
0.04	0.53

0.06	0.51
0.06	0.53

0.08	0.51
0.08	0.53

